도서관명,구명,주소,위도,경도
서울연구원도서관,서초구,서울특별시 서초구 남부순환로340길 57,37.47943876,127.020569
서울인재개발원도서실,서초구,서울특별시 서초구 남부순환로340길 58,37.48039714,127.0198949
서울지방변호사회도서관,서초구,서울특별시 서초구 법원로1길 21 변호사회관 내,37.49260767,127.0085136
서이도서관,서초구,서울특별시 서초구 서초대로70길 51,37.49206882,127.0249474
서초1동작은도서관,서초구,서울특별시 서초구 사임당로 89 서초1동주민센터 2층,37.4901932,127.0194681
서초3동작은도서관,서초구,서울특별시 서초구 반포대로58 서초아트자이 1-2층,37.48596082,127.0116536
서초4동작은도서관,서초구,서울특별시 서초구 서운로26길 3 서초4동주민센터 2층,37.50271635,127.0222106
서초글벗 작은도서관,서초구,서울특별시 서초구 방배천로 2안길 39 서초영락교회 지하1층,37.4787274,126.9816048
서초더샵포레작은도서관,서초구,서울특별시 서초구 헌릉로8길 58 서초더샵포레 작은도서관 12관,37.45114107,127.0640694
서초포레스타3단지작은도서관,서초구,서울특별시 서초구 헌릉로8길 22 신원동 서초포레스타3단지,37.45526579,127.059178
서초포레스타6단지작은도서관,서초구,서울특별시 서초구 청계산로9길 1-12 611동 1층,37.4492016,127.0557922
서초포레스타7단지풍경이있는작은도서관,서초구,서울특별시 서초구 청계산로11길 7-12 703동 지하1층,37.44810272,127.0566007
수송작은도서관,서초구,서울특별시 서초구 신반포로41길 17 수송교회 지하1층,37.5107882,127.0164529
수학도서관,서초구,서울특별시 서초구 방배중앙로 82 (방배동) 지하1층 지하 1층,37.49547222,126.9927374
시온교회 작은도서관,서초구,서울특별시 서초구 서초대로 84 시온교회 1층,37.4865573,126.9897019
씨넷도서관,서초구,서울특별시 서초구 남부순환로 333길 36 해원빌딩 지하1층,37.48403103,127.0210635
양재1동작은도서관,서초구,서울특별시 서초구 바우뫼로 41 양재1동우면주민센터 2층,37.47166773,127.0266669
양재2동작은도서관,서초구,서울특별시 서초구 마방로6길 7-40 1층,37.4762473,127.0431581
양재도서관,서초구,서울특별시 서초구 양재천로 33,37.47367918,127.0335724
언남돌봄 작은도서관,서초구,서울특별시 서초구 강남대로 10길 65 3층,37.4698939,127.0402316
에코리치작은도서관,서초구,서울특별시 서초구 양재대로2길 109 103동 지하1층,37.4563504,127.0135471
우면SH작은도서관,서초구,서울특별시 서초구 형촌길 15 (네이처힐2단지) ,37.46282332,127.0222427
잠원도서관,서초구,서울특별시 서초구 나루터로 38,37.51496828,127.0139817
잠원도서관,서초구,서울특별시 서초구 나루터로 38,37.51496828,127.0139817
재외동포재단자료실,서초구,서울특별시 서초구 남부순환로 2558 외교센터 1층,37.48360819,127.0296985
지혜의숲작은도서관,서초구,서울특별시 서초구 청계산로7길 43 서초포레스타5단지,37.49700282,126.8822513
통일부북한자료센터,서초구,서울특별시 서초구 반포대로 201 국립중앙도서관 5층 통일부 북한자료센터,37.49742252,127.0032279
통일연구원자료실,서초구,서울특별시 서초구 반포대로 217 통일연구원,37.49926438,127.0020985
포레스타2단지숲속별작은도서관,서초구,서울특별시 서초구 헌릉로8길 45 212동 지하1층,37.45566865,127.0614433
하늘샘 작은도서관,서초구,서울특별시 서초구 헌릉로8길 10-12 1층 8호,37.4555019,127.0543207
한국과학기술기획평가원정보자료실,서초구,서울특별시 서초구 마방로 68 동원산업빌딩 9층,37.47771874,127.0440137
한국교과서연구재단교과서정보관,서초구,서울특별시 서초구 강남대로 547 4층,37.51064914,127.0210392
한국도서관협회도서관,서초구,서울특별시 서초구 반포대로 201,37.49742252,127.0032279
한국문화위원회예술자료원,서초구,서울특별시 서초구 남부순환로 2406 예술의전당 디자인미술관 2~3층,37.47920202,127.0117111
한국부동산연구원부동산정보센터,서초구,서울특별시 서초구 강남대로 587 kcc빌딩 9층,37.5141356,127.0194886
한국세무사회조세도서관,서초구,서울특별시 서초구 명달로 105 4층,37.4866337,127.0038699
한국자동차산업협회도서관,서초구,서울특별시 서초구 반포대로 25 자동차회관 5층 자료실,37.4826788,127.0113958
한국형사정책연구원도서실,서초구,서울특별시 서초구 태봉로 114,37.46760988,127.028492
현대자동차그룹도서관,서초구,서울특별시 서초구 헌릉로 12,37.46436208,127.0426636
금호1가동북카페책단지꿀단지,성동구,서울특별시 성동구 행당로 15 금호1가동주민센터 1층,37.55486645,127.0216535
금호2.3가어린이작은도서관,성동구,서울특별시 성동구 무수막18길 1 금호23가동주민센터 2층,37.55320828,127.0209099
금호4가어린이작은도서관,성동구,서울특별시 성동구 독서당로46길 26 금호4가동주민센터 3층 ,37.54717507,127.0223501
꿈샘작은도서관,성동구,서울특별시 성동구 한림말길 33 1층 ,37.54093943,127.0147456
꿈터어린이도서관,성동구,서울특별시 성동구 사근동9가길 23 별관 1층,37.56181571,127.046747
마장동작은도서관,성동구,서울특별시 성동구 마장로42길 11 마장동주민센터 2층,37.56632182,127.045409
무지개도서관,성동구,서울특별시 성동구 고산자로 270,37.56342271,127.0369648
무학도서관,성동구,서울특별시 성동구 행당로 123 무학교회 별관 지하 1층,37.55908246,127.0320544
사근동어린이놀이터도서관,성동구,서울특별시 성동구 사근동길 45-8 사근동주민센터 사근동공공복합청사 지하 1층,37.56121742,127.0458646
서연푸른꿈터문고,성동구,서울특별시 성동구 독서당로 175 옥수그린상가 3층 서연교회 ,37.54217275,127.0094881
서울제일비젼도서관,성동구,서울특별시 성동구 왕십리로28길 1-1 서울제일교회 ,37.5640345,127.031267
성동구립금호도서관,성동구,서울특별시 성동구 난계로 20,37.55413024,127.0248941
성동구립도서관,성동구,서울특별시 성동구 고산자로10길 9,37.55918517,127.0349643
성동구립용답도서관,성동구,서울특별시 성동구 용답중앙3길 10,37.56670257,127.0513055
성락도서관,성동구,서울특별시 성동구 성수일로10길 33 성락성결교회 5층 506호 ,37.54654382,127.0539607
성수1가2동작은도서관,성동구,서울특별시 성동구 왕십리로 5길 3 성수1가2동주민센터 ,37.54640122,127.0443491
성수1가제1동작은도서관,성동구,서울특별시 성동구 뚝섬로3길 18 성수1가1동주민센터 2층 로비,37.54203211,127.0496882
성수2가제1동작은도서관,성동구,서울특별시 성동구 뚝섬로 385-19 성수2가1동주민센터 2층,37.53954163,127.0540237
성수2가제3동작은도서관,성동구,서울특별시 성동구 광나루로2길 35 성수2가3동주민센터 5층,37.54822411,127.0552462
성수도서관,성동구,서울특별시 성동구 뚝섬로1길 43,37.54542874,127.0469481
어린이도서관책읽는엄마책읽는아이,성동구,서울특별시 성동구 매봉18길 11(금호동3가) 마을소통공간 산책 1층,37.55021984,127.0244981
올리브나무작은도서관,성동구,서울특별시 성동구 독서당로 227 옥수교회 4층 ,37.5448578,127.0160673
왕십리도서관,성동구,서울특별시 성동구 난계로 160 대한예수교장로회 왕십리교회  5층,37.56600312,127.024007
왕십리도선동희망문고,성동구,서울특별시 성동구 마장로 141 왕십리도선동주민센터 2층 ,37.5644462,127.0358921
왕십리제2동작은도서관,성동구,서울특별시 성동구 무학봉길 69 왕십리2동주민센터 3층,37.56108184,127.030512
용답동어린이작은도서관,성동구,서울특별시 성동구 용답중앙23길20 용답동주민센터 2층 ,37.56461275,127.0553294
응봉동어린이작은도서관,성동구,서울특별시 성동구 독서당로 424 응봉동주민센터 2층,37.55313662,127.0334014
청계도서관,성동구,서울특별시 성동구 마장로 141,37.56395923,127.0358722
하이리딩 작은도서관,성동구,서울특별시 성동구 마장로39가길 40 ,37.5669601,127.0411491
행당2동어린이작은도서관,성동구,서울특별시 성동구 행당로9길 9 행당2동주민센터 ,37.55821767,127.0293475
곰세마리어린이도서관,성북구,서울특별시 성북구 삼선교로 54 본교회 3층,37.58848901,127.011781
글빛누리작은도서관,성북구,서울특별시 성북구 삼선교로16길 35 삼선SK뷰아파트 105동 ,37.58802073,127.0121429
기쁨이자라는작은도서관,성북구,서울특별시 성북구 종암로9길 25 극동아파트 상가 202호,37.59568296,127.0340923
길상도서관,성북구,서울특별시 선잠로5길 68 길상사 ,37.59822065,126.9944829
길음1동새마을문고,성북구,서울특별시 길음로 92 길음1동주민센터 3층,37.61048624,127.0194557
길음2동새마을문고,성북구,서울특별시 성북구 삼양로2길 70 길음2동주민센터 ,37.60669169,127.0272911
길음뉴타운푸르지오도서관,성북구,서울특별시 성북구 길음로 119 길음뉴타운 1280번지 대우아파트 211동 앞,37.61118859,127.0159763
길음동 작은도서관,성북구,서울특별시 성북구 길음로15길 23 새생명교회 B1층,37.6102844,127.0152428
길음동부센트레빌어린이글마당,성북구,서울특별시 성북구 숭인로2길 61 길음동동부센트레빌아파트 관리동 1층,37.61178726,127.0243767
꿈의숲푸르지오키즈&맘북카페,성북구,서울특별시 성북구 오패산로 16가길 40 꿈의숲푸르지오아파트 ,37.61158475,127.0383638
꿈터작은도서관,성북구,서울특별시 성북구 정릉로 305 경남아파트 상가 204호 3층,37.53050717,126.8415913
꿈틀도서관,성북구,서울특별시 성북구 종암로 214-6 나눔의집 1층 꿈,37.60900163,127.0310132
다슬도서관,성북구,서울특별시 성북구 장월로 89-10 1층,37.61336466,127.0541015
달빛마루도서관,성북구,서울특별시 성북구 종암로 167 104동 2층,37.60505817,127.0309905
대림아파트작은도서관,성북구,서울특별시 성북구 길음로 118 414동 지하1층,37.61285678,127.0186168
대한불교진각종도서실,성북구,서울특별시 성북구 화랑로13길 17 대한불교진각종 장경각,37.60477383,127.0406257
돈암2동새마을문고,성북구,서울특별시 성북구 흥천사길 7 돈암2동주민센터 2층,37.59801223,127.0105364
돌리네책빵,성북구,서울특별시 성북구 한천로82길 11 2층,37.61221291,127.0621608
뒤죽박죽도서관,성북구,서울특별시 성북구 서경로2길 21 1층,37.60510538,127.0156114
래미안석관북카페,성북구,서울특별시 성북구 화랑로 214 관리동(2층),37.60917932,127.0544721
보문동새마을문고,성북구,서울특별시 성북구 안암로3길 35 보문동주민센터 2층,37.58037584,127.0228048
북악하늘작은도서관,성북구,서울특별시 성북구 북악산로1다길 26 (정릉동) 현대빌리지 B01호,37.59883585,127.0043294
북적book적,성북구,서울특별시 성북구 아리랑로 68(돈암동 돈암 힐스테이트 아파트) ,37.5986269,127.0128676
삼선푸르지오작은도서관,성북구,서울특별시 성북구 보문로29다길 31 (삼선푸르지오아파트) ,37.5842302,127.0139749
생명의전화종합사회복지관가족도서관,성북구,서울특별시 성북구 오패산로 21 생명의전화(종합복지관) 3층,37.60412664,127.0370419
서경로꿈마루도서관,성북구,서울특별시 성북구 서경로 94-1(정릉동) ,37.61146166,127.0138629
석관동미리내도서관,성북구,서울특별시 성북구 한천로66길 203,37.61347396,127.0654922
석관동새마을문고,성북구,서울특별시 성북구 화랑로 296 석관동주민센터 3층,37.61296955,127.0614234
성가소비녀회도서관,성북구,서울특별시 성북구 길음로9길 46 성가소비녀회 60주년기념성재덕관 2층,37.60633892,127.0177822
성광작은도서관,성북구,서울특별시 성북구 보국문로16길 87 예수교 대한성결교회 성광교회 ,37.61385565,127.0102952
성북길빛도서관,성북구,서울특별시 성북구 숭인로8길 52,37.60995927,127.0264414
성북동새마을문고,성북구,서울특별시 성북구 성북로 37 성북동주민센터 2층,37.59105271,127.0032483
성북동작은도서관,성북구,서울특별시 성북구 성북로 65-4(성북동) 성북중앙교회 2층,37.59282016,127.0010497
성북이음도서관,성북구,서울특별시 성북구 보문로 168(삼선동5가) 성북구청 12층,37.58933686,127.0147398
성북점자도서관,성북구,서울특별시 성북구 동소문로25가길 20,37.6077321,126.9591595
성북정보도서관,성북구,서울특별시 성북구 화랑로18자길 13,37.60497334,127.0505857
성신여자대학교박물관자료실,성북구,서울특별시 성북구 보문로34다길 2 성신여자대학교 박물관 행정관 4층,37.59094075,127.0222411
세레니티문고,성북구,서울특별시 성북구 종암로23길 35 래미안 세레니티 205동 로비층,37.59817032,127.0297551
소리마을작은도서관,성북구,서울특별시 성북구 삼양로9길 14-7 2층 ,37.60873899,127.0220069
아름드리작은도서관,성북구,서울특별시 성북구 길음로 13길 39 길음뉴타운아파트,37.55000134,127.098123
아리랑어린이도서관,성북구,서울특별시 성북구 아리랑로 75,37.59882719,127.0136237
아리랑정보도서관,성북구,서울특별시 성북구 아리랑로 82길,37.60006212,127.0139286
안암동새마을문고,성북구,서울특별시 성북구 고려대로 16(안암동2가) 안암동주민센터 2층 ,37.58581896,127.0213758
어울림북터작은도서관,성북구,서울특별시 성북구 동소문로34길 73(돈암동 길음역 금호어울림 센터힐) 103동 ,37.6011664,127.0230636
