X좌표(경도),Y좌표(위도),음식점 개수
127.0309 ~ 127.0368,37.561699999999995 ~ 37.565799999999996,193.0
127.0309 ~ 127.0368,37.565799999999996 ~ 37.5699,53.0
127.0309 ~ 127.0368,37.5699 ~ 37.574,36.0
127.0309 ~ 127.0368,37.574 ~ 37.5781,63.0
127.0309 ~ 127.0368,37.5781 ~ 37.58219999999999,30.0
127.0309 ~ 127.0368,37.58219999999999 ~ 37.586299999999994,37.0
127.0309 ~ 127.0368,37.586299999999994 ~ 37.590399999999995,64.0
127.0309 ~ 127.0368,37.590399999999995 ~ 37.5945,25.0
127.0309 ~ 127.0368,37.5945 ~ 37.5986,33.0
127.0309 ~ 127.0368,37.5986 ~ 37.6027,89.0
127.0309 ~ 127.0368,37.6027 ~ 37.6068,57.0
127.0309 ~ 127.0368,37.6068 ~ 37.610899999999994,43.0
127.0309 ~ 127.0368,37.610899999999994 ~ 37.614999999999995,187.0
127.0309 ~ 127.0368,37.614999999999995 ~ 37.619099999999996,15.0
127.0309 ~ 127.0368,37.619099999999996 ~ 37.6232,1.0
127.0309 ~ 127.0368,37.6232 ~ 37.6273,7.0
127.0309 ~ 127.0368,37.6273 ~ 37.6314,0.0
127.0309 ~ 127.0368,37.6314 ~ 37.63549999999999,25.0
127.0309 ~ 127.0368,37.63549999999999 ~ 37.639599999999994,24.0
127.0309 ~ 127.0368,37.639599999999994 ~ 37.643699999999995,24.0
127.0309 ~ 127.0368,37.643699999999995 ~ 37.6478,118.0
127.0309 ~ 127.0368,37.6478 ~ 37.6519,62.0
127.0309 ~ 127.0368,37.6519 ~ 37.656,16.0
127.0309 ~ 127.0368,37.656 ~ 37.6601,35.0
127.0309 ~ 127.0368,37.6601 ~ 37.664199999999994,51.0
127.0309 ~ 127.0368,37.664199999999994 ~ 37.668299999999995,67.0
127.0309 ~ 127.0368,37.668299999999995 ~ 37.672399999999996,9.0
127.0309 ~ 127.0368,37.672399999999996 ~ 37.6765,0.0
127.0309 ~ 127.0368,37.6765 ~ 37.6806,2.0
127.0309 ~ 127.0368,37.6806 ~ 37.6847,0.0
127.0309 ~ 127.0368,37.6847 ~ 37.68879999999999,0.0
127.0309 ~ 127.0368,37.68879999999999 ~ 37.692899999999995,0.0
127.0309 ~ 127.0368,37.692899999999995 ~ 37.696999999999996,0.0
127.0309 ~ 127.0368,37.696999999999996 ~ 37.7011,0.0
127.0309 ~ 127.0368,37.7011 ~ 37.7052,0.0
127.0309 ~ 127.0368,37.7052 ~ 37.7093,0.0
127.0309 ~ 127.0368,37.7093 ~ 37.7134,0.0
127.0309 ~ 127.0368,37.7134 ~ 37.717499999999994,0.0
127.0368 ~ 127.04270000000001,37.41 ~ 37.4141,0.0
127.0368 ~ 127.04270000000001,37.4141 ~ 37.4182,0.0
127.0368 ~ 127.04270000000001,37.4182 ~ 37.4223,0.0
127.0368 ~ 127.04270000000001,37.4223 ~ 37.426399999999994,0.0
127.0368 ~ 127.04270000000001,37.426399999999994 ~ 37.430499999999995,0.0
127.0368 ~ 127.04270000000001,37.430499999999995 ~ 37.434599999999996,0.0
127.0368 ~ 127.04270000000001,37.434599999999996 ~ 37.4387,0.0
127.0368 ~ 127.04270000000001,37.4387 ~ 37.4428,0.0
127.0368 ~ 127.04270000000001,37.4428 ~ 37.4469,0.0
127.0368 ~ 127.04270000000001,37.4469 ~ 37.45099999999999,0.0
127.0368 ~ 127.04270000000001,37.45099999999999 ~ 37.455099999999995,0.0
127.0368 ~ 127.04270000000001,37.455099999999995 ~ 37.459199999999996,1.0
127.0368 ~ 127.04270000000001,37.459199999999996 ~ 37.4633,6.0
127.0368 ~ 127.04270000000001,37.4633 ~ 37.4674,29.0
127.0368 ~ 127.04270000000001,37.4674 ~ 37.4715,92.0
127.0368 ~ 127.04270000000001,37.4715 ~ 37.4756,21.0
127.0368 ~ 127.04270000000001,37.4756 ~ 37.479699999999994,73.0
127.0368 ~ 127.04270000000001,37.479699999999994 ~ 37.483799999999995,98.0
127.0368 ~ 127.04270000000001,37.483799999999995 ~ 37.487899999999996,95.0
127.0368 ~ 127.04270000000001,37.487899999999996 ~ 37.492,26.0
127.0368 ~ 127.04270000000001,37.492 ~ 37.4961,158.0
127.0368 ~ 127.04270000000001,37.4961 ~ 37.5002,120.0
127.0368 ~ 127.04270000000001,37.5002 ~ 37.50429999999999,223.0
127.0368 ~ 127.04270000000001,37.50429999999999 ~ 37.508399999999995,119.0
127.0368 ~ 127.04270000000001,37.508399999999995 ~ 37.512499999999996,88.0
127.0368 ~ 127.04270000000001,37.512499999999996 ~ 37.5166,130.0
127.0368 ~ 127.04270000000001,37.5166 ~ 37.5207,158.0
127.0368 ~ 127.04270000000001,37.5207 ~ 37.5248,290.0
127.0368 ~ 127.04270000000001,37.5248 ~ 37.52889999999999,360.0
127.0368 ~ 127.04270000000001,37.52889999999999 ~ 37.532999999999994,0.0
127.0368 ~ 127.04270000000001,37.532999999999994 ~ 37.537099999999995,0.0
127.0368 ~ 127.04270000000001,37.537099999999995 ~ 37.541199999999996,0.0
127.0368 ~ 127.04270000000001,37.541199999999996 ~ 37.5453,0.0
127.0368 ~ 127.04270000000001,37.5453 ~ 37.5494,32.0
127.0368 ~ 127.04270000000001,37.5494 ~ 37.5535,0.0
127.0368 ~ 127.04270000000001,37.5535 ~ 37.557599999999994,31.0
127.0368 ~ 127.04270000000001,37.557599999999994 ~ 37.561699999999995,246.0
127.0368 ~ 127.04270000000001,37.561699999999995 ~ 37.565799999999996,28.0
127.0368 ~ 127.04270000000001,37.565799999999996 ~ 37.5699,38.0
127.0368 ~ 127.04270000000001,37.5699 ~ 37.574,34.0
127.0368 ~ 127.04270000000001,37.574 ~ 37.5781,101.0
127.0368 ~ 127.04270000000001,37.5781 ~ 37.58219999999999,77.0
127.0368 ~ 127.04270000000001,37.58219999999999 ~ 37.586299999999994,30.0
127.0368 ~ 127.04270000000001,37.586299999999994 ~ 37.590399999999995,18.0
127.0368 ~ 127.04270000000001,37.590399999999995 ~ 37.5945,33.0
127.0368 ~ 127.04270000000001,37.5945 ~ 37.5986,13.0
127.0368 ~ 127.04270000000001,37.5986 ~ 37.6027,23.0
127.0368 ~ 127.04270000000001,37.6027 ~ 37.6068,76.0
127.0368 ~ 127.04270000000001,37.6068 ~ 37.610899999999994,5.0
127.0368 ~ 127.04270000000001,37.610899999999994 ~ 37.614999999999995,24.0
127.0368 ~ 127.04270000000001,37.614999999999995 ~ 37.619099999999996,0.0
127.0368 ~ 127.04270000000001,37.619099999999996 ~ 37.6232,0.0
127.0368 ~ 127.04270000000001,37.6232 ~ 37.6273,9.0
127.0368 ~ 127.04270000000001,37.6273 ~ 37.6314,34.0
127.0368 ~ 127.04270000000001,37.6314 ~ 37.63549999999999,33.0
127.0368 ~ 127.04270000000001,37.63549999999999 ~ 37.639599999999994,67.0
127.0368 ~ 127.04270000000001,37.639599999999994 ~ 37.643699999999995,39.0
127.0368 ~ 127.04270000000001,37.643699999999995 ~ 37.6478,36.0
127.0368 ~ 127.04270000000001,37.6478 ~ 37.6519,8.0
127.0368 ~ 127.04270000000001,37.6519 ~ 37.656,36.0
127.0368 ~ 127.04270000000001,37.656 ~ 37.6601,82.0
127.0368 ~ 127.04270000000001,37.6601 ~ 37.664199999999994,75.0
127.0368 ~ 127.04270000000001,37.664199999999994 ~ 37.668299999999995,104.0
127.0368 ~ 127.04270000000001,37.668299999999995 ~ 37.672399999999996,49.0
127.0368 ~ 127.04270000000001,37.672399999999996 ~ 37.6765,1.0
127.0368 ~ 127.04270000000001,37.6765 ~ 37.6806,1.0
127.0368 ~ 127.04270000000001,37.6806 ~ 37.6847,1.0
127.0368 ~ 127.04270000000001,37.6847 ~ 37.68879999999999,40.0
127.0368 ~ 127.04270000000001,37.68879999999999 ~ 37.692899999999995,3.0
127.0368 ~ 127.04270000000001,37.692899999999995 ~ 37.696999999999996,0.0
127.0368 ~ 127.04270000000001,37.696999999999996 ~ 37.7011,0.0
127.0368 ~ 127.04270000000001,37.7011 ~ 37.7052,0.0
127.0368 ~ 127.04270000000001,37.7052 ~ 37.7093,0.0
127.0368 ~ 127.04270000000001,37.7093 ~ 37.7134,0.0
127.0368 ~ 127.04270000000001,37.7134 ~ 37.717499999999994,0.0
127.04270000000001 ~ 127.04860000000001,37.41 ~ 37.4141,0.0
127.04270000000001 ~ 127.04860000000001,37.4141 ~ 37.4182,0.0
127.04270000000001 ~ 127.04860000000001,37.4182 ~ 37.4223,0.0
127.04270000000001 ~ 127.04860000000001,37.4223 ~ 37.426399999999994,0.0
127.04270000000001 ~ 127.04860000000001,37.426399999999994 ~ 37.430499999999995,0.0
127.04270000000001 ~ 127.04860000000001,37.430499999999995 ~ 37.434599999999996,0.0
127.04270000000001 ~ 127.04860000000001,37.434599999999996 ~ 37.4387,0.0
127.04270000000001 ~ 127.04860000000001,37.4387 ~ 37.4428,0.0
127.04270000000001 ~ 127.04860000000001,37.4428 ~ 37.4469,0.0
127.04270000000001 ~ 127.04860000000001,37.4469 ~ 37.45099999999999,0.0
127.04270000000001 ~ 127.04860000000001,37.45099999999999 ~ 37.455099999999995,2.0
127.04270000000001 ~ 127.04860000000001,37.455099999999995 ~ 37.459199999999996,1.0
127.04270000000001 ~ 127.04860000000001,37.459199999999996 ~ 37.4633,13.0
127.04270000000001 ~ 127.04860000000001,37.4633 ~ 37.4674,15.0
127.04270000000001 ~ 127.04860000000001,37.4674 ~ 37.4715,39.0
127.04270000000001 ~ 127.04860000000001,37.4715 ~ 37.4756,92.0
127.04270000000001 ~ 127.04860000000001,37.4756 ~ 37.479699999999994,194.0
127.04270000000001 ~ 127.04860000000001,37.479699999999994 ~ 37.483799999999995,51.0
127.04270000000001 ~ 127.04860000000001,37.483799999999995 ~ 37.487899999999996,118.0
127.04270000000001 ~ 127.04860000000001,37.487899999999996 ~ 37.492,0.0
127.04270000000001 ~ 127.04860000000001,37.492 ~ 37.4961,42.0
127.04270000000001 ~ 127.04860000000001,37.4961 ~ 37.5002,82.0
127.04270000000001 ~ 127.04860000000001,37.5002 ~ 37.50429999999999,160.0
127.04270000000001 ~ 127.04860000000001,37.50429999999999 ~ 37.508399999999995,209.0
127.04270000000001 ~ 127.04860000000001,37.508399999999995 ~ 37.512499999999996,98.0
127.04270000000001 ~ 127.04860000000001,37.512499999999996 ~ 37.5166,23.0
127.04270000000001 ~ 127.04860000000001,37.5166 ~ 37.5207,34.0
127.04270000000001 ~ 127.04860000000001,37.5207 ~ 37.5248,138.0
127.04270000000001 ~ 127.04860000000001,37.5248 ~ 37.52889999999999,94.0
127.04270000000001 ~ 127.04860000000001,37.52889999999999 ~ 37.532999999999994,0.0
127.04270000000001 ~ 127.04860000000001,37.532999999999994 ~ 37.537099999999995,0.0
127.04270000000001 ~ 127.04860000000001,37.537099999999995 ~ 37.541199999999996,23.0
127.04270000000001 ~ 127.04860000000001,37.541199999999996 ~ 37.5453,40.0
127.04270000000001 ~ 127.04860000000001,37.5453 ~ 37.5494,166.0
127.04270000000001 ~ 127.04860000000001,37.5494 ~ 37.5535,19.0
127.04270000000001 ~ 127.04860000000001,37.5535 ~ 37.557599999999994,8.0
127.04270000000001 ~ 127.04860000000001,37.557599999999994 ~ 37.561699999999995,28.0
127.04270000000001 ~ 127.04860000000001,37.561699999999995 ~ 37.565799999999996,9.0
127.04270000000001 ~ 127.04860000000001,37.565799999999996 ~ 37.5699,34.0
127.04270000000001 ~ 127.04860000000001,37.5699 ~ 37.574,13.0
127.04270000000001 ~ 127.04860000000001,37.574 ~ 37.5781,55.0
127.04270000000001 ~ 127.04860000000001,37.5781 ~ 37.58219999999999,174.0
127.04270000000001 ~ 127.04860000000001,37.58219999999999 ~ 37.586299999999994,79.0
127.04270000000001 ~ 127.04860000000001,37.586299999999994 ~ 37.590399999999995,9.0
127.04270000000001 ~ 127.04860000000001,37.590399999999995 ~ 37.5945,2.0
127.04270000000001 ~ 127.04860000000001,37.5945 ~ 37.5986,0.0
127.04270000000001 ~ 127.04860000000001,37.5986 ~ 37.6027,0.0
127.04270000000001 ~ 127.04860000000001,37.6027 ~ 37.6068,57.0
127.04270000000001 ~ 127.04860000000001,37.6068 ~ 37.610899999999994,6.0
127.04270000000001 ~ 127.04860000000001,37.610899999999994 ~ 37.614999999999995,21.0
127.04270000000001 ~ 127.04860000000001,37.614999999999995 ~ 37.619099999999996,32.0
127.04270000000001 ~ 127.04860000000001,37.619099999999996 ~ 37.6232,22.0
127.04270000000001 ~ 127.04860000000001,37.6232 ~ 37.6273,9.0
127.04270000000001 ~ 127.04860000000001,37.6273 ~ 37.6314,6.0
127.04270000000001 ~ 127.04860000000001,37.6314 ~ 37.63549999999999,4.0
127.04270000000001 ~ 127.04860000000001,37.63549999999999 ~ 37.639599999999994,0.0
127.04270000000001 ~ 127.04860000000001,37.639599999999994 ~ 37.643699999999995,0.0
127.04270000000001 ~ 127.04860000000001,37.643699999999995 ~ 37.6478,0.0
127.04270000000001 ~ 127.04860000000001,37.6478 ~ 37.6519,19.0
127.04270000000001 ~ 127.04860000000001,37.6519 ~ 37.656,71.0
127.04270000000001 ~ 127.04860000000001,37.656 ~ 37.6601,5.0
127.04270000000001 ~ 127.04860000000001,37.6601 ~ 37.664199999999994,9.0
127.04270000000001 ~ 127.04860000000001,37.664199999999994 ~ 37.668299999999995,53.0
127.04270000000001 ~ 127.04860000000001,37.668299999999995 ~ 37.672399999999996,67.0
127.04270000000001 ~ 127.04860000000001,37.672399999999996 ~ 37.6765,89.0
127.04270000000001 ~ 127.04860000000001,37.6765 ~ 37.6806,30.0
127.04270000000001 ~ 127.04860000000001,37.6806 ~ 37.6847,47.0
127.04270000000001 ~ 127.04860000000001,37.6847 ~ 37.68879999999999,57.0
127.04270000000001 ~ 127.04860000000001,37.68879999999999 ~ 37.692899999999995,0.0
127.04270000000001 ~ 127.04860000000001,37.692899999999995 ~ 37.696999999999996,0.0
127.04270000000001 ~ 127.04860000000001,37.696999999999996 ~ 37.7011,0.0
127.04270000000001 ~ 127.04860000000001,37.7011 ~ 37.7052,0.0
127.04270000000001 ~ 127.04860000000001,37.7052 ~ 37.7093,0.0
127.04270000000001 ~ 127.04860000000001,37.7093 ~ 37.7134,0.0
127.04270000000001 ~ 127.04860000000001,37.7134 ~ 37.717499999999994,0.0
127.04860000000001 ~ 127.0545,37.41 ~ 37.4141,0.0
127.04860000000001 ~ 127.0545,37.4141 ~ 37.4182,0.0
127.04860000000001 ~ 127.0545,37.4182 ~ 37.4223,0.0
127.04860000000001 ~ 127.0545,37.4223 ~ 37.426399999999994,0.0
127.04860000000001 ~ 127.0545,37.426399999999994 ~ 37.430499999999995,0.0
127.04860000000001 ~ 127.0545,37.430499999999995 ~ 37.434599999999996,0.0
127.04860000000001 ~ 127.0545,37.434599999999996 ~ 37.4387,0.0
127.04860000000001 ~ 127.0545,37.4387 ~ 37.4428,0.0
127.04860000000001 ~ 127.0545,37.4428 ~ 37.4469,0.0
127.04860000000001 ~ 127.0545,37.4469 ~ 37.45099999999999,0.0
127.04860000000001 ~ 127.0545,37.45099999999999 ~ 37.455099999999995,4.0
127.04860000000001 ~ 127.0545,37.455099999999995 ~ 37.459199999999996,1.0
127.04860000000001 ~ 127.0545,37.459199999999996 ~ 37.4633,1.0
127.04860000000001 ~ 127.0545,37.4633 ~ 37.4674,1.0
127.04860000000001 ~ 127.0545,37.4674 ~ 37.4715,0.0
127.04860000000001 ~ 127.0545,37.4715 ~ 37.4756,50.0
127.04860000000001 ~ 127.0545,37.4756 ~ 37.479699999999994,32.0
127.04860000000001 ~ 127.0545,37.479699999999994 ~ 37.483799999999995,3.0
127.04860000000001 ~ 127.0545,37.483799999999995 ~ 37.487899999999996,26.0
127.04860000000001 ~ 127.0545,37.487899999999996 ~ 37.492,45.0
127.04860000000001 ~ 127.0545,37.492 ~ 37.4961,5.0
127.04860000000001 ~ 127.0545,37.4961 ~ 37.5002,115.0
127.04860000000001 ~ 127.0545,37.5002 ~ 37.50429999999999,262.0
127.04860000000001 ~ 127.0545,37.50429999999999 ~ 37.508399999999995,150.0
127.04860000000001 ~ 127.0545,37.508399999999995 ~ 37.512499999999996,92.0
127.04860000000001 ~ 127.0545,37.512499999999996 ~ 37.5166,34.0
127.04860000000001 ~ 127.0545,37.5166 ~ 37.5207,53.0
127.04860000000001 ~ 127.0545,37.5207 ~ 37.5248,85.0
127.04860000000001 ~ 127.0545,37.5248 ~ 37.52889999999999,105.0
127.04860000000001 ~ 127.0545,37.52889999999999 ~ 37.532999999999994,0.0
127.04860000000001 ~ 127.0545,37.532999999999994 ~ 37.537099999999995,1.0
127.04860000000001 ~ 127.0545,37.537099999999995 ~ 37.541199999999996,99.0
127.04860000000001 ~ 127.0545,37.541199999999996 ~ 37.5453,85.0
127.04860000000001 ~ 127.0545,37.5453 ~ 37.5494,151.0
127.04860000000001 ~ 127.0545,37.5494 ~ 37.5535,5.0
127.04860000000001 ~ 127.0545,37.5535 ~ 37.557599999999994,0.0
127.04860000000001 ~ 127.0545,37.557599999999994 ~ 37.561699999999995,0.0
127.04860000000001 ~ 127.0545,37.561699999999995 ~ 37.565799999999996,92.0
127.04860000000001 ~ 127.0545,37.565799999999996 ~ 37.5699,54.0
127.04860000000001 ~ 127.0545,37.5699 ~ 37.574,21.0
127.04860000000001 ~ 127.0545,37.574 ~ 37.5781,20.0
127.04860000000001 ~ 127.0545,37.5781 ~ 37.58219999999999,26.0
127.04860000000001 ~ 127.0545,37.58219999999999 ~ 37.586299999999994,107.0
127.04860000000001 ~ 127.0545,37.586299999999994 ~ 37.590399999999995,7.0
127.04860000000001 ~ 127.0545,37.590399999999995 ~ 37.5945,223.0
127.04860000000001 ~ 127.0545,37.5945 ~ 37.5986,3.0
127.04860000000001 ~ 127.0545,37.5986 ~ 37.6027,0.0
127.04860000000001 ~ 127.0545,37.6027 ~ 37.6068,3.0
127.04860000000001 ~ 127.0545,37.6068 ~ 37.610899999999994,35.0
127.04860000000001 ~ 127.0545,37.610899999999994 ~ 37.614999999999995,34.0
127.04860000000001 ~ 127.0545,37.614999999999995 ~ 37.619099999999996,35.0
127.04860000000001 ~ 127.0545,37.619099999999996 ~ 37.6232,4.0
127.04860000000001 ~ 127.0545,37.6232 ~ 37.6273,9.0
127.04860000000001 ~ 127.0545,37.6273 ~ 37.6314,3.0
127.04860000000001 ~ 127.0545,37.6314 ~ 37.63549999999999,8.0
127.04860000000001 ~ 127.0545,37.63549999999999 ~ 37.639599999999994,1.0
127.04860000000001 ~ 127.0545,37.639599999999994 ~ 37.643699999999995,0.0
127.04860000000001 ~ 127.0545,37.643699999999995 ~ 37.6478,11.0
127.04860000000001 ~ 127.0545,37.6478 ~ 37.6519,11.0
127.04860000000001 ~ 127.0545,37.6519 ~ 37.656,88.0
127.04860000000001 ~ 127.0545,37.656 ~ 37.6601,1.0
127.04860000000001 ~ 127.0545,37.6601 ~ 37.664199999999994,8.0
127.04860000000001 ~ 127.0545,37.664199999999994 ~ 37.668299999999995,1.0
127.04860000000001 ~ 127.0545,37.668299999999995 ~ 37.672399999999996,8.0
127.04860000000001 ~ 127.0545,37.672399999999996 ~ 37.6765,22.0
127.04860000000001 ~ 127.0545,37.6765 ~ 37.6806,21.0
127.04860000000001 ~ 127.0545,37.6806 ~ 37.6847,4.0
127.04860000000001 ~ 127.0545,37.6847 ~ 37.68879999999999,1.0
127.04860000000001 ~ 127.0545,37.68879999999999 ~ 37.692899999999995,0.0
127.04860000000001 ~ 127.0545,37.692899999999995 ~ 37.696999999999996,0.0
127.04860000000001 ~ 127.0545,37.696999999999996 ~ 37.7011,0.0
127.04860000000001 ~ 127.0545,37.7011 ~ 37.7052,0.0
127.04860000000001 ~ 127.0545,37.7052 ~ 37.7093,0.0
127.04860000000001 ~ 127.0545,37.7093 ~ 37.7134,0.0
127.04860000000001 ~ 127.0545,37.7134 ~ 37.717499999999994,0.0
127.0545 ~ 127.0604,37.41 ~ 37.4141,0.0
127.0545 ~ 127.0604,37.4141 ~ 37.4182,0.0
127.0545 ~ 127.0604,37.4182 ~ 37.4223,0.0
127.0545 ~ 127.0604,37.4223 ~ 37.426399999999994,0.0
127.0545 ~ 127.0604,37.426399999999994 ~ 37.430499999999995,0.0
127.0545 ~ 127.0604,37.430499999999995 ~ 37.434599999999996,0.0
127.0545 ~ 127.0604,37.434599999999996 ~ 37.4387,0.0
127.0545 ~ 127.0604,37.4387 ~ 37.4428,0.0
127.0545 ~ 127.0604,37.4428 ~ 37.4469,41.0
127.0545 ~ 127.0604,37.4469 ~ 37.45099999999999,11.0
127.0545 ~ 127.0604,37.45099999999999 ~ 37.455099999999995,3.0
127.0545 ~ 127.0604,37.455099999999995 ~ 37.459199999999996,4.0
127.0545 ~ 127.0604,37.459199999999996 ~ 37.4633,0.0
127.0545 ~ 127.0604,37.4633 ~ 37.4674,0.0
127.0545 ~ 127.0604,37.4674 ~ 37.4715,0.0
127.0545 ~ 127.0604,37.4715 ~ 37.4756,0.0
127.0545 ~ 127.0604,37.4756 ~ 37.479699999999994,0.0
127.0545 ~ 127.0604,37.479699999999994 ~ 37.483799999999995,8.0
127.0545 ~ 127.0604,37.483799999999995 ~ 37.487899999999996,5.0
127.0545 ~ 127.0604,37.487899999999996 ~ 37.492,4.0
127.0545 ~ 127.0604,37.492 ~ 37.4961,57.0
127.0545 ~ 127.0604,37.4961 ~ 37.5002,50.0
127.0545 ~ 127.0604,37.5002 ~ 37.50429999999999,103.0
127.0545 ~ 127.0604,37.50429999999999 ~ 37.508399999999995,251.0
127.0545 ~ 127.0604,37.508399999999995 ~ 37.512499999999996,303.0
127.0545 ~ 127.0604,37.512499999999996 ~ 37.5166,127.0
127.0545 ~ 127.0604,37.5166 ~ 37.5207,24.0
127.0545 ~ 127.0604,37.5207 ~ 37.5248,74.0
127.0545 ~ 127.0604,37.5248 ~ 37.52889999999999,1.0
127.0545 ~ 127.0604,37.52889999999999 ~ 37.532999999999994,0.0
127.0545 ~ 127.0604,37.532999999999994 ~ 37.537099999999995,28.0
127.0545 ~ 127.0604,37.537099999999995 ~ 37.541199999999996,96.0
127.0545 ~ 127.0604,37.541199999999996 ~ 37.5453,117.0
127.0545 ~ 127.0604,37.5453 ~ 37.5494,84.0
127.0545 ~ 127.0604,37.5494 ~ 37.5535,0.0
127.0545 ~ 127.0604,37.5535 ~ 37.557599999999994,0.0
127.0545 ~ 127.0604,37.557599999999994 ~ 37.561699999999995,4.0
127.0545 ~ 127.0604,37.561699999999995 ~ 37.565799999999996,37.0
127.0545 ~ 127.0604,37.565799999999996 ~ 37.5699,74.0
127.0545 ~ 127.0604,37.5699 ~ 37.574,68.0
127.0545 ~ 127.0604,37.574 ~ 37.5781,57.0
127.0545 ~ 127.0604,37.5781 ~ 37.58219999999999,47.0
127.0545 ~ 127.0604,37.58219999999999 ~ 37.586299999999994,8.0
127.0545 ~ 127.0604,37.586299999999994 ~ 37.590399999999995,56.0
127.0545 ~ 127.0604,37.590399999999995 ~ 37.5945,67.0
127.0545 ~ 127.0604,37.5945 ~ 37.5986,55.0
127.0545 ~ 127.0604,37.5986 ~ 37.6027,15.0
127.0545 ~ 127.0604,37.6027 ~ 37.6068,5.0
127.0545 ~ 127.0604,37.6068 ~ 37.610899999999994,58.0
127.0545 ~ 127.0604,37.610899999999994 ~ 37.614999999999995,36.0
127.0545 ~ 127.0604,37.614999999999995 ~ 37.619099999999996,21.0
127.0545 ~ 127.0604,37.619099999999996 ~ 37.6232,50.0
127.0545 ~ 127.0604,37.6232 ~ 37.6273,16.0
127.0545 ~ 127.0604,37.6273 ~ 37.6314,34.0
127.0545 ~ 127.0604,37.6314 ~ 37.63549999999999,15.0
127.0545 ~ 127.0604,37.63549999999999 ~ 37.639599999999994,1.0
127.0545 ~ 127.0604,37.639599999999994 ~ 37.643699999999995,0.0
127.0545 ~ 127.0604,37.643699999999995 ~ 37.6478,5.0
127.0545 ~ 127.0604,37.6478 ~ 37.6519,1.0
127.0545 ~ 127.0604,37.6519 ~ 37.656,67.0
127.0545 ~ 127.0604,37.656 ~ 37.6601,2.0
127.0545 ~ 127.0604,37.6601 ~ 37.664199999999994,14.0
127.0545 ~ 127.0604,37.664199999999994 ~ 37.668299999999995,40.0
127.0545 ~ 127.0604,37.668299999999995 ~ 37.672399999999996,16.0
127.0545 ~ 127.0604,37.672399999999996 ~ 37.6765,92.0
127.0545 ~ 127.0604,37.6765 ~ 37.6806,52.0
127.0545 ~ 127.0604,37.6806 ~ 37.6847,9.0
127.0545 ~ 127.0604,37.6847 ~ 37.68879999999999,0.0
127.0545 ~ 127.0604,37.68879999999999 ~ 37.692899999999995,0.0
127.0545 ~ 127.0604,37.692899999999995 ~ 37.696999999999996,0.0
127.0545 ~ 127.0604,37.696999999999996 ~ 37.7011,0.0
127.0545 ~ 127.0604,37.7011 ~ 37.7052,0.0
127.0545 ~ 127.0604,37.7052 ~ 37.7093,0.0
127.0545 ~ 127.0604,37.7093 ~ 37.7134,0.0
127.0545 ~ 127.0604,37.7134 ~ 37.717499999999994,0.0
127.0604 ~ 127.0663,37.41 ~ 37.4141,0.0
127.0604 ~ 127.0663,37.4141 ~ 37.4182,0.0
127.0604 ~ 127.0663,37.4182 ~ 37.4223,0.0
127.0604 ~ 127.0663,37.4223 ~ 37.426399999999994,0.0
127.0604 ~ 127.0663,37.426399999999994 ~ 37.430499999999995,0.0
127.0604 ~ 127.0663,37.430499999999995 ~ 37.434599999999996,0.0
127.0604 ~ 127.0663,37.434599999999996 ~ 37.4387,0.0
127.0604 ~ 127.0663,37.4387 ~ 37.4428,0.0
127.0604 ~ 127.0663,37.4428 ~ 37.4469,0.0
127.0604 ~ 127.0663,37.4469 ~ 37.45099999999999,0.0
127.0604 ~ 127.0663,37.45099999999999 ~ 37.455099999999995,1.0
127.0604 ~ 127.0663,37.455099999999995 ~ 37.459199999999996,0.0
127.0604 ~ 127.0663,37.459199999999996 ~ 37.4633,3.0
127.0604 ~ 127.0663,37.4633 ~ 37.4674,0.0
127.0604 ~ 127.0663,37.4674 ~ 37.4715,0.0
127.0604 ~ 127.0663,37.4715 ~ 37.4756,0.0
127.0604 ~ 127.0663,37.4756 ~ 37.479699999999994,2.0
127.0604 ~ 127.0663,37.479699999999994 ~ 37.483799999999995,38.0
127.0604 ~ 127.0663,37.483799999999995 ~ 37.487899999999996,0.0
127.0604 ~ 127.0663,37.487899999999996 ~ 37.492,0.0
127.0604 ~ 127.0663,37.492 ~ 37.4961,30.0
127.0604 ~ 127.0663,37.4961 ~ 37.5002,111.0
127.0604 ~ 127.0663,37.5002 ~ 37.50429999999999,52.0
127.0604 ~ 127.0663,37.50429999999999 ~ 37.508399999999995,110.0
127.0604 ~ 127.0663,37.508399999999995 ~ 37.512499999999996,87.0
127.0604 ~ 127.0663,37.512499999999996 ~ 37.5166,102.0
127.0604 ~ 127.0663,37.5166 ~ 37.5207,2.0
127.0604 ~ 127.0663,37.5207 ~ 37.5248,0.0
127.0604 ~ 127.0663,37.5248 ~ 37.52889999999999,0.0
127.0604 ~ 127.0663,37.52889999999999 ~ 37.532999999999994,2.0
127.0604 ~ 127.0663,37.532999999999994 ~ 37.537099999999995,59.0
127.0604 ~ 127.0663,37.537099999999995 ~ 37.541199999999996,123.0
127.0604 ~ 127.0663,37.541199999999996 ~ 37.5453,77.0
127.0604 ~ 127.0663,37.5453 ~ 37.5494,77.0
127.0604 ~ 127.0663,37.5494 ~ 37.5535,0.0
127.0604 ~ 127.0663,37.5535 ~ 37.557599999999994,0.0
127.0604 ~ 127.0663,37.557599999999994 ~ 37.561699999999995,41.0
127.0604 ~ 127.0663,37.561699999999995 ~ 37.565799999999996,81.0
127.0604 ~ 127.0663,37.565799999999996 ~ 37.5699,78.0
