"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3140000","3140000-105-1999-00050","19991015","","01","영업/정상","01","영업","","","","","0226454332","165.00","158070","서울특별시 양천구 신정동 325-7번지 ","서울특별시 양천구 목동동로2길 54 (신정동)","08099","서울계남초등학교","20161018100118","I","2018-08-31 23:59:59.0","학교","187566.410684744    ","445314.902028856    ","학교","0","5","학교정화(절대)","기타","상수도전용","","","","","","","","","N","165","","",""
"3140000","3140000-105-1999-00051","19991015","","01","영업/정상","01","영업","","","","","07040224814","181.20","158815","서울특별시 양천구 목동 735번지 ","서울특별시 양천구 목동중앙남로 27 (목동)","07958","강서고등학교","20161018100141","I","2018-08-31 23:59:59.0","학교","188116.996242954    ","448247.895331407    ","학교","0","15","학교정화(절대)","기타","상수도전용","","","","","","","","","N","696","","",""
"3140000","3140000-105-2008-00007","20081128","","01","영업/정상","01","영업","","","","","0226437032","36.40","158815","서울특별시 양천구 목동 741-11번지 ","서울특별시 양천구 목동중앙본로7길 13 (목동)","07960","성보유치원","20170721124654","I","2018-08-31 23:59:59.0","어린이집","188249.445543938    ","448609.027050106    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","36.4","","",""
"3140000","3140000-105-2008-00008","20081230","","01","영업/정상","01","영업","","","","","0226930648","24.20","158857","서울특별시 양천구 신정동 911-6번지 ","서울특별시 양천구 신정중앙로 60 (신정동)","07944","으뜸어린이집","20161017164527","I","2018-08-31 23:59:59.0","어린이집","187406.238386734    ","447190.827939062    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","24.2","","",""
"3140000","3140000-105-2009-00002","20090121","","01","영업/정상","01","영업","","","","","0226460606","20.00","158811","서울특별시 양천구 목동 625-19번지 ","서울특별시 양천구 목동중앙북로8길 46 (목동)","07950","등촌유치원","20170721124745","I","2018-08-31 23:59:59.0","어린이집","188002.500467606    ","449394.906116227    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","20","","",""
"3140000","3140000-105-2009-00003","20090130","","01","영업/정상","01","영업","","","","","0226975553","863.80","158823","서울특별시 양천구 신월동 43-3번지 ","서울특별시 양천구 남부순환로30길 17 (신월동)","07909","광영여자고등학교","20170105093109","I","2018-08-31 23:59:59.0","학교","184383.822944091    ","448400.817278971    ","학교","","","","","상수도전용","","0","","","","","0","0","N","201","","",""
"3140000","3140000-105-2009-00004","20090206","","01","영업/정상","01","영업","","","","","0226420784","15.50","158887","서울특별시 양천구 신정동 329번지 ","서울특별시 양천구 목동동로 130 (신정동)","08018","세화유치원","20170721131417","I","2018-08-31 23:59:59.0","어린이집","188467.215363052    ","446003.941216623    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","15.5","","",""
"3140000","3140000-105-2009-00005","20090227","","01","영업/정상","01","영업","","","","","0226461100","26.40","158070","서울특별시 양천구 신정동 312번지 목동아파트9단지내2층 ","서울특별시 양천구 목동서로 340 (신정동 목동아파트9단지내2층)","08089","새서울유치원","20170928094859","I","2018-08-31 23:59:59.0","어린이집","187766.276177683    ","446265.890841351    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","26.4","","",""
"3140000","3140000-105-2005-00038","20050718","","01","영업/정상","01","영업","","","","","0226484997","33.00","158070","서울특별시 양천구 신정동 276번지 양천아파트단지내 ","서울특별시 양천구 목동로3길 57 (신정동 양천아파트단지내)","08100","경성유치원","20170928100137","I","2018-08-31 23:59:59.0","어린이집","188012.804745161    ","445428.447103333    ","어린이집","","","","","상수도전용","","0","","","","","","","N","33","","",""
"3140000","3140000-105-2005-00046","20050720","","01","영업/정상","01","영업","","","","","0226467701","16.50","158883","서울특별시 양천구 신정동 314번지 ","서울특별시 양천구 목동서로 280 (신정동)","08012","꿈나무유치원","20170928095512","I","2018-08-31 23:59:59.0","어린이집","188231.066258507    ","446607.610723286    ","어린이집","","","","","상수도전용","","","","","","","","","N","16.5","","",""
"3140000","3140000-105-2005-00047","20050721","","01","영업/정상","01","영업","","","","","0226255608","36.30","158865","서울특별시 양천구 신정동 1286-1번지 ","서울특별시 양천구 남부순환로86길 22 (신정동)","08053","계상유치원","20170928094126","I","2018-08-31 23:59:59.0","어린이집","185770.805168906    ","445592.487737257    ","어린이집","","","","","상수도전용","","0","","","","","","","N","36.3","","",""
"3140000","3140000-105-2005-00048","20050721","","01","영업/정상","01","영업","","","","","0226437970","33.00","158070","서울특별시 양천구 신정동 326번지 목동12단지아파트내 ","서울특별시 양천구 목동동로 50 (신정동 목동12단지아파트내)","08097","목성유치원","20170928100213","I","2018-08-31 23:59:59.0","어린이집","187652.903985452    ","445655.04439912     ","어린이집","","","","","상수도전용","","","","","","","","","N","33","","",""
"3140000","3140000-105-2009-00006","20090302","","01","영업/정상","01","영업","","","","","02 3073337","21.00","158824","서울특별시 양천구 신월동 66-2번지 ","서울특별시 양천구 화곡로14길 8 (신월동)","07907","초록세상어린이집","20161017164247","I","2018-08-31 23:59:59.0","어린이집","185270.830605296    ","448553.112481435    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","25","","",""
"3140000","3140000-105-2014-00004","20140327","","01","영업/정상","01","영업","","","","","02  26030258","8.25","158822","서울특별시 양천구 신월동 16-14번지 ","서울특별시 양천구 남부순환로29길 17-1 (신월동)","07902","정원어린이집","20170105101451","I","2018-08-31 23:59:59.0","어린이집","184712.163887145    ","448666.184206243    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","8.25","","",""
"3140000","3140000-105-2014-00005","20140411","","01","영업/정상","01","영업","","","","","0226510993","13.20","158849","서울특별시 양천구 신정동 117-37번지 ","서울특별시 양천구 신목로 78 (신정동)","08009","라온어린이집","20170105092359","I","2018-08-31 23:59:59.0","어린이집","188813.809498067    ","446610.632065476    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","13.2","","",""
"3140000","3140000-105-1999-00042","19990514","","01","영업/정상","01","영업","","","","","0226981213","135.00","158838","서울특별시 양천구 신월동 496번지 ","서울특별시 양천구 오목로 101 (신월동)","07935","서울양강초등학교","20161018092626","I","2018-08-31 23:59:59.0","학교","186495.669133914    ","446873.165658185    ","학교","0","6","학교정화(상대)","기타","상수도전용","","","","","","","","","N","205.7","","",""
"3140000","3140000-105-1999-00043","19990519","","01","영업/정상","01","영업","","","","","0226433672","173.25","158070","서울특별시 양천구 신정동 276-2번지 ","서울특별시 양천구 목동남로 85 (신정동)","08100","서울은정초등학교","20161018092653","I","2018-08-31 23:59:59.0","학교","188205.002507078    ","445455.094129431    ","학교","0","4","학교정화(절대)","기타","상수도전용","","","","","","","","","N","173.25","","",""
"3140000","3140000-105-1999-00045","19990521","","01","영업/정상","01","영업","","","","","0226467403","121.50","158849","서울특별시 양천구 신정동 86-2번지 ","서울특별시 양천구 목동동로12길 12 (신정동)","08010","서울목동초등학교","20161018092744","I","2018-08-31 23:59:59.0","학교","188622.73307465     ","446701.720808047    ","학교","0","7","주택가주변","기타","상수도전용","","0","","","","","","","N","121.5","","",""
"3140000","3140000-105-1999-00046","19990624","","01","영업/정상","01","영업","","","","","0226425439","235.00","158809","서울특별시 양천구 목동 542번지 ","서울특별시 양천구 목동중앙북로16길 57 (목동)","07971","서울양화초등학교","20161018095851","I","2018-08-31 23:59:59.0","학교","188850.894476453    ","449056.584575961    ","학교","1","7","학교정화(절대)","기타","상수도전용","","","","","","","","","N","235","","",""
"3140000","3140000-105-2014-00007","20140522","","01","영업/정상","01","영업","","","","","0232191840","10.90","158050","서울특별시 양천구 목동 924번지 ","서울특별시 양천구 목동서로 201 (목동)","07994","케이티아이행복한어린이집","20170904144809","I","2018-08-31 23:59:59.0","어린이집","188538.244361038    ","447476.275717561    ","어린이집","","","","","상수도전용","","0","","","","","0","0","N","10.9","","",""
"3140000","3140000-105-1999-00052","19991022","","01","영업/정상","01","영업","","","","","0226965094","155.00","158070","서울특별시 양천구 신정동 653-5번지 ","서울특별시 양천구 중앙로23길 3 (신정동)","08077","서울남명초등학교","20161018100209","I","2018-08-31 23:59:59.0","학교","187016.701427884    ","445898.831390851    ","학교","1","5","학교정화(절대)","기타","상수도전용","","","","","","","","","N","155","","",""
"3140000","3140000-105-1999-00053","19991105","","01","영업/정상","01","영업","","","","","0226055996","116.00","158867","서울특별시 양천구 신정동 산 109-1번지 ","서울특별시 양천구 신정로14길 13 (신정동)","08108","양천고등학교","20161018100234","I","2018-08-31 23:59:59.0","학교","186289.438816703    ","445182.294506346    ","학교","0","8","학교정화(절대)","기타","상수도전용","","0","","","","","","","N","611","","",""
"3140000","3140000-105-1999-00054","19991112","","01","영업/정상","01","영업","","","","","0226457210","210.00","158721","서울특별시 양천구 목동 917-6번지 행복한세상백화점 지하1층 ","서울특별시 양천구 목동동로 309 (목동 행복한세상백화점 지하1층)","07997","주식회사중소기업유통센타","20190306163853","U","2019-03-08 02:40:00.0","산업체","188977.171050288    ","447466.355031447    ","산업체","0","15","아파트지역","기타","상수도전용","","0","","","","","","","N","516.6","","",""
"3140000","3140000-105-1999-00055","19991117","","01","영업/정상","01","영업","","","","","0226943710","40.00","158823","서울특별시 양천구 신월동 43-8번지 ","서울특별시 양천구 가로공원로61길 19 (신월동)","07909","서울금융고등학교","20161018100258","I","2018-08-31 23:59:59.0","학교","184521.933999559    ","448371.644464972    ","학교","0","5","학교정화(절대)","기타","상수도전용","","0","","","","","","","N","430","","",""
